t1_id,t1_reuses,reuse_t1_t2,t1_length,coverage_t1_t2,t1_work_id,t1_estc_id,t2_id,t2_reuses,reuse_t2_t1,t2_length,coverage_t2_t1,t2_work_id,t2_estc_id
217041,38,71380,77228,92.42761692650335,19472-some fables after easie and familiar method of monsieur de la fontaine,T57177,186814,27,74171,78339,94.67953382095763,19472-some fables after easie and familiar method of monsieur de la fontaine,T132339
217041,8,56489,77228,73.14575024602476,19472-some fables after easie and familiar method of monsieur de la fontaine,T57177,13278,8,58315,63843,91.34125902604828,19472-some fables after easie and familiar method of monsieur de la fontaine,T146663
93864,3,1300,496548,0.2618075191119489,12916-free thoughts on religion church and national happiness by bm,N28655,30502,3,1260,650025,0.19383869851159571,2179-fable of bees or private vices public benefits,T77712
93864,3,1363,496548,0.27449511426891254,12916-free thoughts on religion church and national happiness by bm,N28655,167016,3,1309,1315952,0.09947171325397886,2179-fable of bees or private vices public benefits,T77707
93864,5,1101,496548,0.22173082964788904,12916-free thoughts on religion church and national happiness by bm,N28655,108399,5,1060,415098,0.25536138454051815,172740-an enquiry whether general practice of virtue tends to wealth or poverty benefit or disadvantage of people in which pleas offered by author of fable of bees or private vices publick benefits for usefulness of vice and roguery are considered,T77709
93864,3,1365,496548,0.2748978950675463,12916-free thoughts on religion church and national happiness by bm,N28655,120685,3,1317,652870,0.20172469251152603,2179-fable of bees or private vices public benefits,T77576
93864,3,1370,496548,0.27590484706413076,12916-free thoughts on religion church and national happiness by bm,N28655,96478,3,1336,653196,0.20453278954555756,2179-fable of bees or private vices public benefits,T77575
93864,3,1257,496548,0.2531477319413229,12916-free thoughts on religion church and national happiness by bm,N28655,96481,3,1326,687592,0.1928469208484101,2179-fable of bees or private vices public benefits,T77574
93864,4,1268,496548,0.2553630263338086,12916-free thoughts on religion church and national happiness by bm,N28655,96480,4,1226,600719,0.20408876696092515,2179-fable of bees or private vices public benefits,T77713
93864,3,1338,496548,0.26946035428599047,12916-free thoughts on religion church and national happiness by bm,N28655,90872,3,1317,1296768,0.10156018655611489,2179-fable of bees or private vices public benefits,T185660
93864,1,109,496548,0.02195155352554033,12916-free thoughts on religion church and national happiness by bm,N28655,209810,1,105,304302,0.03450519549657906,67091-an enquiry into origin of honour and usefulness of christianity in war,T59021
93864,24,494193,496548,99.52572560960874,12916-free thoughts on religion church and national happiness by bm,N28655,201300,25,485335,488334,99.3858711455684,12916-free thoughts on religion church and national happiness by bm,T106235
93864,3,1345,496548,0.27087008708120863,12916-free thoughts on religion church and national happiness by bm,N28655,276218,3,1314,650362,0.20204132467764105,2179-fable of bees or private vices public benefits,T77577
93864,257,467085,496548,94.06643466492666,12916-free thoughts on religion church and national happiness by bm,N28655,173149,255,460775,481766,95.64290547693278,12916-free thoughts on religion church and national happiness by bm,T59022
93864,3,1356,496548,0.2730853814736944,12916-free thoughts on religion church and national happiness by bm,N28655,157994,3,1310,651294,0.20113804211308564,2179-fable of bees or private vices public benefits,T78341
93864,3,1158,496548,0.23321008240895139,12916-free thoughts on religion church and national happiness by bm,N28655,96484,2,1102,297774,0.370079321901845,2179-fable of bees or private vices public benefits,T77579
93864,4,1442,496548,0.2904049558149464,12916-free thoughts on religion church and national happiness by bm,N28655,30500,3,1399,647006,0.2162267428741001,2179-fable of bees or private vices public benefits,N8073
53302,180,337554,366725,92.04553820983026,8879-treatise of hypochondriack and hysterick passions,T176728,53300,264,328596,502767,65.35751153118642,8879-treatise of hypochondriack and hysterick passions,T60407
53302,66,351054,366725,95.72677074101847,8879-treatise of hypochondriack and hysterick passions,T176728,53305,57,352692,368253,95.77437251020359,8879-treatise of hypochondriack and hysterick passions,T154240
53302,176,339534,366725,92.58545231440452,8879-treatise of hypochondriack and hysterick passions,T176728,53301,265,334680,515053,64.97972053361498,8879-treatise of hypochondriack and hysterick passions,T60406
53302,16,358493,366725,97.75526620764879,8879-treatise of hypochondriack and hysterick passions,T176728,149314,18,349087,375411,92.9879518714156,8879-treatise of hypochondriack and hysterick passions,T60408
120684,2,142,107007,0.13270159896081565,67089-a letter to dion occasiond by his book calld alciphron or minute philosopher,T38100,119074,1,96,673427,0.014255442683468289,2179-fable of bees or private vices public benefits,T77574
120684,10,6328,107007,5.913631818479165,67089-a letter to dion occasiond by his book calld alciphron or minute philosopher,T38100,96484,7,6452,297774,2.1667439064525444,2179-fable of bees or private vices public benefits,T77579
120684,13,24592,107007,22.981674096087172,67089-a letter to dion occasiond by his book calld alciphron or minute philosopher,T38100,96478,20,27169,653196,4.159394729912614,2179-fable of bees or private vices public benefits,T77575
120684,13,24538,107007,22.931210107749962,67089-a letter to dion occasiond by his book calld alciphron or minute philosopher,T38100,30502,20,27040,650025,4.15984000615361,2179-fable of bees or private vices public benefits,T77712
120684,1,67,107007,0.062612726270244,67089-a letter to dion occasiond by his book calld alciphron or minute philosopher,T38100,120687,1,66,665285,0.009920560361348895,12915-fable of bees part ii,T78343
120684,14,24445,107007,22.844299905613653,67089-a letter to dion occasiond by his book calld alciphron or minute philosopher,T38100,157994,20,26827,651294,4.119030729593701,2179-fable of bees or private vices public benefits,T78341
120684,13,24308,107007,22.71627089816554,67089-a letter to dion occasiond by his book calld alciphron or minute philosopher,T38100,120685,20,26810,652870,4.106483679752477,2179-fable of bees or private vices public benefits,T77576
120684,5,6753,107007,6.310802097059071,67089-a letter to dion occasiond by his book calld alciphron or minute philosopher,T38100,9726,4,6727,290856,2.312828341172264,2179-fable of bees or private vices public benefits,T77573
120684,19,20828,107007,19.464147205323016,67089-a letter to dion occasiond by his book calld alciphron or minute philosopher,T38100,96480,16,20752,600719,3.4545269918214676,2179-fable of bees or private vices public benefits,T77713
120684,16,24510,107007,22.905043595278812,67089-a letter to dion occasiond by his book calld alciphron or minute philosopher,T38100,90872,23,27674,1296768,2.1340748692133054,2179-fable of bees or private vices public benefits,T185660
120684,19,24366,107007,22.770472959712915,67089-a letter to dion occasiond by his book calld alciphron or minute philosopher,T38100,167016,24,26777,1315952,2.034800661422301,2179-fable of bees or private vices public benefits,T77707
120684,15,24171,107007,22.58824189071743,67089-a letter to dion occasiond by his book calld alciphron or minute philosopher,T38100,96481,21,28628,687592,4.163515573188752,2179-fable of bees or private vices public benefits,T77574
120684,1,67,107007,0.062612726270244,67089-a letter to dion occasiond by his book calld alciphron or minute philosopher,T38100,120686,1,66,673877,0.009794072211991208,12915-fable of bees part ii,T77578
120684,8,1440,107007,1.3457063556589755,67089-a letter to dion occasiond by his book calld alciphron or minute philosopher,T38100,108399,10,1738,415098,0.4186963078598307,172740-an enquiry whether general practice of virtue tends to wealth or poverty benefit or disadvantage of people in which pleas offered by author of fable of bees or private vices publick benefits for usefulness of vice and roguery are considered,T77709
120684,14,24471,107007,22.868597381479717,67089-a letter to dion occasiond by his book calld alciphron or minute philosopher,T38100,276218,21,26982,650362,4.148766379339507,2179-fable of bees or private vices public benefits,T77577
120684,13,24567,107007,22.958311138523648,67089-a letter to dion occasiond by his book calld alciphron or minute philosopher,T38100,30500,20,27011,647006,4.174768085612808,2179-fable of bees or private vices public benefits,N8073
90872,186,618260,1296768,47.676993880169775,2179-fable of bees or private vices public benefits,T185660,96481,187,650504,687592,94.60610361958835,2179-fable of bees or private vices public benefits,T77574
90872,150,639416,1296768,49.30843450794591,2179-fable of bees or private vices public benefits,T185660,286360,151,632703,666673,94.90454840679014,12915-fable of bees part ii,T78342
90872,11,11383,1296768,0.8777977248050538,2179-fable of bees or private vices public benefits,T185660,274778,5,10253,14599,70.23083772861155,36869-grumbling hive or knaves turnd honest,T111054
90872,161,636791,1296768,49.10600816799921,2179-fable of bees or private vices public benefits,T185660,120686,170,636099,673877,94.39393242386964,12915-fable of bees part ii,T77578
90872,340,337906,1296768,26.05755231467772,2179-fable of bees or private vices public benefits,T185660,230674,310,342504,479717,71.39709453698744,12915-fable of bees part ii,N8077
90872,279,577464,1296768,44.53101865561149,2179-fable of bees or private vices public benefits,T185660,96480,194,569562,600719,94.81338196394654,2179-fable of bees or private vices public benefits,T77713
90872,9,16852,1296768,1.2995385450597177,2179-fable of bees or private vices public benefits,T185660,131717,2,16611,17208,96.53068340306834,36869-grumbling hive or knaves turnd honest,T200098
90872,2,502,1296768,0.038711627677425725,2179-fable of bees or private vices public benefits,T185660,148056,2,502,369884,0.13571822517329757,36870-la fable des abeilles ou les fripons devenus honnetes gens avec le commentaire traduit de langlois sur la sixième edition,T100825
90872,248,1256057,1296768,96.86057953311618,2179-fable of bees or private vices public benefits,T185660,167016,259,1246750,1315952,94.74129755492602,2179-fable of bees or private vices public benefits,T77707
90872,151,265353,1296768,20.462642508143322,2179-fable of bees or private vices public benefits,T185660,96484,109,267137,297774,89.71132469591032,2179-fable of bees or private vices public benefits,T77579
90872,176,637394,1296768,49.15250839008982,2179-fable of bees or private vices public benefits,T185660,119074,172,636845,673427,94.56778537243086,2179-fable of bees or private vices public benefits,T77574
90872,117,633272,1296768,48.83464120027638,2179-fable of bees or private vices public benefits,T185660,96478,121,626854,653196,95.96721351631057,2179-fable of bees or private vices public benefits,T77575
90872,2,232,1296768,0.017890632711479615,2179-fable of bees or private vices public benefits,T185660,214614,2,230,457194,0.050306871918704095,36870-la fable des abeilles ou les fripons devenus honnetes gens avec le commentaire traduit de langlois sur la sixième edition,T100825
90872,110,26144,1296768,2.0160892310729444,2179-fable of bees or private vices public benefits,T185660,108399,139,28962,415098,6.97714756515329,172740-an enquiry whether general practice of virtue tends to wealth or poverty benefit or disadvantage of people in which pleas offered by author of fable of bees or private vices publick benefits for usefulness of vice and roguery are considered,T77709
90872,138,633637,1296768,48.86278810087849,2179-fable of bees or private vices public benefits,T185660,30502,128,624659,650025,96.09768855044037,2179-fable of bees or private vices public benefits,T77712
90872,107,633118,1296768,48.82276552166617,2179-fable of bees or private vices public benefits,T185660,157994,111,625108,651294,95.97938872460057,2179-fable of bees or private vices public benefits,T78341
90872,3,1317,1296768,0.10156018655611489,2179-fable of bees or private vices public benefits,T185660,93864,3,1338,496548,0.26946035428599047,12916-free thoughts on religion church and national happiness by bm,N28655
90872,1,71,1296768,0.005475150528082125,2179-fable of bees or private vices public benefits,T185660,238128,1,69,415794,0.016594756057085963,36870-la fable des abeilles ou les fripons devenus honnetes gens avec le commentaire traduit de langlois sur la sixième edition,T100825
90872,147,632501,1296768,48.775185692429176,2179-fable of bees or private vices public benefits,T185660,30500,130,621431,647006,96.04717730592915,2179-fable of bees or private vices public benefits,N8073
90872,2,1157,1296768,0.08922181916888758,2179-fable of bees or private vices public benefits,T185660,209810,3,1178,304302,0.3871154313806679,67091-an enquiry into origin of honour and usefulness of christianity in war,T59021
90872,23,27674,1296768,2.1340748692133054,2179-fable of bees or private vices public benefits,T185660,120684,16,24510,107007,22.905043595278812,67089-a letter to dion occasiond by his book calld alciphron or minute philosopher,T38100
90872,203,631183,1296768,48.67354839107689,2179-fable of bees or private vices public benefits,T185660,120687,180,626378,665285,94.15182966698482,12915-fable of bees part ii,T78343
90872,3,1293,1296768,0.0997094314480308,2179-fable of bees or private vices public benefits,T185660,201300,3,1288,488334,0.2637539061380121,12916-free thoughts on religion church and national happiness by bm,T106235
90872,110,633625,1296768,48.86186272332445,2179-fable of bees or private vices public benefits,T185660,276218,113,623759,650362,95.90950885814362,2179-fable of bees or private vices public benefits,T77577
90872,113,634256,1296768,48.910522159707824,2179-fable of bees or private vices public benefits,T185660,120685,115,627192,652870,96.0669045905004,2179-fable of bees or private vices public benefits,T77576
90872,1,938,1296768,0.07233367880762018,2179-fable of bees or private vices public benefits,T185660,173149,1,911,481766,0.18909595114640718,12916-free thoughts on religion church and national happiness by bm,T59022
171153,3,579,126145,0.45899560030124065,2736-modest defence of publick stews,T144291,148830,3,583,128668,0.4531041129107471,2736-modest defence of publick stews,T115816
171153,12,113173,126145,89.71659598081573,2736-modest defence of publick stews,T144291,218084,15,113128,114045,99.19593143057564,2736-modest defence of publick stews,T114402
209810,3,1178,304302,0.3871154313806679,67091-an enquiry into origin of honour and usefulness of christianity in war,T59021,90872,2,1157,1296768,0.08922181916888758,2179-fable of bees or private vices public benefits,T185660
209810,2,954,304302,0.31350434765463253,67091-an enquiry into origin of honour and usefulness of christianity in war,T59021,96484,1,956,297774,0.32104884912719045,2179-fable of bees or private vices public benefits,T77579
209810,2,967,304302,0.31777641947801855,67091-an enquiry into origin of honour and usefulness of christianity in war,T59021,30502,1,924,650025,0.14214837890850351,2179-fable of bees or private vices public benefits,T77712
209810,2,967,304302,0.31777641947801855,67091-an enquiry into origin of honour and usefulness of christianity in war,T59021,30500,1,924,647006,0.142811658624495,2179-fable of bees or private vices public benefits,N8073
209810,2,952,304302,0.3128471058356501,67091-an enquiry into origin of honour and usefulness of christianity in war,T59021,276218,1,925,650362,0.14222848198387975,2179-fable of bees or private vices public benefits,T77577
209810,2,948,304302,0.31153262219768524,67091-an enquiry into origin of honour and usefulness of christianity in war,T59021,96480,1,968,600719,0.16114023362004531,2179-fable of bees or private vices public benefits,T77713
209810,2,966,304302,0.31744779856852734,67091-an enquiry into origin of honour and usefulness of christianity in war,T59021,120685,1,937,652870,0.14352014949377365,2179-fable of bees or private vices public benefits,T77576
209810,2,373,304302,0.12257559924022846,67091-an enquiry into origin of honour and usefulness of christianity in war,T59021,120686,2,392,673877,0.05817085313788718,12915-fable of bees part ii,T77578
209810,1,105,304302,0.03450519549657906,67091-an enquiry into origin of honour and usefulness of christianity in war,T59021,93864,1,109,496548,0.02195155352554033,12916-free thoughts on religion church and national happiness by bm,N28655
209810,1,97,304302,0.03187622822064922,67091-an enquiry into origin of honour and usefulness of christianity in war,T59021,173149,1,94,481766,0.01951154709962928,12916-free thoughts on religion church and national happiness by bm,T59022
209810,1,243,304302,0.07985488100636867,67091-an enquiry into origin of honour and usefulness of christianity in war,T59021,286360,1,262,666673,0.03929962665354679,12915-fable of bees part ii,T78342
209810,1,201,304302,0.06605280280773705,67091-an enquiry into origin of honour and usefulness of christianity in war,T59021,230674,1,223,479717,0.04648574055119998,12915-fable of bees part ii,N8077
209810,2,981,304302,0.3223771122108957,67091-an enquiry into origin of honour and usefulness of christianity in war,T59021,157994,1,939,651294,0.14417452026273847,2179-fable of bees or private vices public benefits,T78341
209810,2,967,304302,0.31777641947801855,67091-an enquiry into origin of honour and usefulness of christianity in war,T59021,96478,1,924,653196,0.1414583065419874,2179-fable of bees or private vices public benefits,T77575
209810,2,346,304302,0.11370283468396528,67091-an enquiry into origin of honour and usefulness of christianity in war,T59021,120687,2,345,665285,0.05185747461614195,12915-fable of bees part ii,T78343
209810,2,360,304302,0.11830352741684247,67091-an enquiry into origin of honour and usefulness of christianity in war,T59021,119074,2,383,673427,0.0568732765392537,2179-fable of bees or private vices public benefits,T77574
209810,1,97,304302,0.03187622822064922,67091-an enquiry into origin of honour and usefulness of christianity in war,T59021,201300,1,97,488334,0.019863454111325445,12916-free thoughts on religion church and national happiness by bm,T106235
209810,3,1175,304302,0.3861295686521942,67091-an enquiry into origin of honour and usefulness of christianity in war,T59021,167016,2,1144,1315952,0.08693326200347733,2179-fable of bees or private vices public benefits,T77707
209810,2,955,304302,0.3138329685641238,67091-an enquiry into origin of honour and usefulness of christianity in war,T59021,96481,1,1045,687592,0.15197966235790994,2179-fable of bees or private vices public benefits,T77574
173149,2,881,481766,0.1828688616465255,12916-free thoughts on religion church and national happiness by bm,T59022,96481,2,972,687592,0.14136290125539563,2179-fable of bees or private vices public benefits,T77574
173149,1,912,481766,0.18930352079640322,12916-free thoughts on religion church and national happiness by bm,T59022,96478,1,923,653196,0.14130521313663894,2179-fable of bees or private vices public benefits,T77575
173149,2,870,481766,0.18058559549656886,12916-free thoughts on religion church and national happiness by bm,T59022,96484,1,856,297774,0.2874663335281119,2179-fable of bees or private vices public benefits,T77579
173149,2,982,481766,0.20383339629612718,12916-free thoughts on religion church and national happiness by bm,T59022,167016,2,984,1315952,0.0747747638211728,2179-fable of bees or private vices public benefits,T77707
173149,265,462491,481766,95.99909499632602,12916-free thoughts on religion church and national happiness by bm,T59022,201300,244,460441,488334,94.28813066466803,12916-free thoughts on religion church and national happiness by bm,T106235
173149,9,1682,481766,0.3491321512933665,12916-free thoughts on religion church and national happiness by bm,T59022,108399,8,1429,415098,0.3442560551966042,172740-an enquiry whether general practice of virtue tends to wealth or poverty benefit or disadvantage of people in which pleas offered by author of fable of bees or private vices publick benefits for usefulness of vice and roguery are considered,T77709
173149,2,984,481766,0.2042485355961193,12916-free thoughts on religion church and national happiness by bm,T59022,157994,2,992,651294,0.15231216624135951,2179-fable of bees or private vices public benefits,T78341
173149,1,911,481766,0.18909595114640718,12916-free thoughts on religion church and national happiness by bm,T59022,90872,1,938,1296768,0.07233367880762018,2179-fable of bees or private vices public benefits,T185660
173149,2,984,481766,0.2042485355961193,12916-free thoughts on religion church and national happiness by bm,T59022,30502,2,996,650025,0.153224875966309,2179-fable of bees or private vices public benefits,T77712
173149,2,984,481766,0.2042485355961193,12916-free thoughts on religion church and national happiness by bm,T59022,30500,2,994,647006,0.1536307236718052,2179-fable of bees or private vices public benefits,N8073
173149,1,918,481766,0.19054893869637957,12916-free thoughts on religion church and national happiness by bm,T59022,9726,1,932,290856,0.3204334791099376,2179-fable of bees or private vices public benefits,T77573
173149,2,742,481766,0.1540166802970737,12916-free thoughts on religion church and national happiness by bm,T59022,96480,2,760,600719,0.12651505945375457,2179-fable of bees or private vices public benefits,T77713
173149,3,971,481766,0.20155013014617051,12916-free thoughts on religion church and national happiness by bm,T59022,120685,3,965,652870,0.14780890529508173,2179-fable of bees or private vices public benefits,T77576
173149,1,94,481766,0.01951154709962928,12916-free thoughts on religion church and national happiness by bm,T59022,209810,1,97,304302,0.03187622822064922,67091-an enquiry into origin of honour and usefulness of christianity in war,T59021
173149,2,984,481766,0.2042485355961193,12916-free thoughts on religion church and national happiness by bm,T59022,276218,2,994,650362,0.15283795793727184,2179-fable of bees or private vices public benefits,T77577
173149,255,460775,481766,95.64290547693278,12916-free thoughts on religion church and national happiness by bm,T59022,93864,257,467085,496548,94.06643466492666,12916-free thoughts on religion church and national happiness by bm,N28655
53301,21,508982,515053,98.82128635305493,8879-treatise of hypochondriack and hysterick passions,T60406,53300,29,498967,502767,99.24418269297706,8879-treatise of hypochondriack and hysterick passions,T60407
53301,287,329161,515053,63.908180323190045,8879-treatise of hypochondriack and hysterick passions,T60406,53305,203,336351,368253,91.33693411866298,8879-treatise of hypochondriack and hysterick passions,T154240
53301,2,229,515053,0.044461443773747555,8879-treatise of hypochondriack and hysterick passions,T60406,108399,1,136,415098,0.032763347450481574,172740-an enquiry whether general practice of virtue tends to wealth or poverty benefit or disadvantage of people in which pleas offered by author of fable of bees or private vices publick benefits for usefulness of vice and roguery are considered,T77709
53301,269,338915,515053,65.80196601126485,8879-treatise of hypochondriack and hysterick passions,T60406,149314,175,335153,375411,89.2762865233038,8879-treatise of hypochondriack and hysterick passions,T60408
53301,265,334680,515053,64.97972053361498,8879-treatise of hypochondriack and hysterick passions,T60406,53302,176,339534,366725,92.58545231440452,8879-treatise of hypochondriack and hysterick passions,T176728
53300,284,323562,502767,64.35625249867235,8879-treatise of hypochondriack and hysterick passions,T60407,53305,204,334463,368253,90.82424311546681,8879-treatise of hypochondriack and hysterick passions,T154240
53300,264,328596,502767,65.35751153118642,8879-treatise of hypochondriack and hysterick passions,T60407,53302,180,337554,366725,92.04553820983026,8879-treatise of hypochondriack and hysterick passions,T176728
53300,29,498967,502767,99.24418269297706,8879-treatise of hypochondriack and hysterick passions,T60407,53301,21,508982,515053,98.82128635305493,8879-treatise of hypochondriack and hysterick passions,T60406
53300,267,332007,502767,66.03595701388517,8879-treatise of hypochondriack and hysterick passions,T60407,149314,173,332789,375411,88.64657668528626,8879-treatise of hypochondriack and hysterick passions,T60408
149314,173,332789,375411,88.64657668528626,8879-treatise of hypochondriack and hysterick passions,T60408,53300,267,332007,502767,66.03595701388517,8879-treatise of hypochondriack and hysterick passions,T60407
149314,57,345077,375411,91.91978924432156,8879-treatise of hypochondriack and hysterick passions,T60408,53305,45,356283,368253,96.74951731554123,8879-treatise of hypochondriack and hysterick passions,T154240
